id,prov,city,sys_no,stat,bank_code,bank_name,bank_name_abb,bank_addr,bank_addr_code,create_time,issue_time
1428,浙江,台州,650772,U,B1633S333100002,浙江三门农村商业银行股份有限公司沙柳支行,三门农商银行沙柳支行,浙江省三门县沙柳街道旗门街23号,317100,2008/6/20,2017/7/5
1429,浙江,台州,650773,U,B1633S333100004,浙江三门农村商业银行股份有限公司高枧支行,三门农商银行高枧支行,浙江省三门县珠岙镇方下洋甬临路2号,317100,2005/3/28,2017/7/5
1430,浙江,台州,650774,U,B1633S333100005,浙江三门农村商业银行股份有限公司珠岙支行,三门农商银行珠岙支行,浙江省三门县珠岙镇珠溪路（邮政局对面）,317100,2005/3/28,2017/7/5
1431,浙江,台州,650775,U,B1633S333100006,浙江三门农村商业银行股份有限公司亭旁支行,三门农商银行亭旁支行,浙江省三门县亭旁镇宁和路79号,317100,2005/3/28,2017/7/5
1432,浙江,台州,650776,U,B1633S333100007,浙江三门农村商业银行股份有限公司六敖支行,三门农商银行六敖支行,浙江省三门县健跳镇南大街南23号,317100,2005/3/28,2017/7/5
1433,浙江,台州,650777,U,B1633S333100008,浙江三门农村商业银行股份有限公司横渡支行,三门农商银行横渡支行,浙江省三门县横渡镇横渡刘路3号,317100,2008/6/20,2017/7/5
1434,浙江,台州,650778,U,B1633S333100009,浙江三门农村商业银行股份有限公司健跳支行,三门农商银行健跳支行,浙江省三门县健跳镇健农村南大街6号,317100,2005/3/28,2017/7/5
1435,浙江,台州,650779,U,B1633S333100010,浙江三门农村商业银行股份有限公司浬浦支行,三门农商银行浬浦支行,浙江省三门县浦坝港镇浬浦街62号,317100,2005/3/28,2017/7/5
1436,浙江,台州,650781,U,B1633S333100012,浙江三门农村商业银行股份有限公司花桥支行,三门农商银行花桥支行,浙江省三门县花桥镇繁荣街125号,317100,2005/3/28,2017/7/5
1437,浙江,台州,650782,U,B1633S333100013,浙江三门农村商业银行股份有限公司小雄支行,三门农商银行小雄支行,浙江省三门县浦坝港镇小雄街124号,317100,2005/3/28,2017/7/5
1438,浙江,台州,650783,U,B1633S333100014,浙江三门农村商业银行股份有限公司泗淋支行,三门农商银行泗淋支行,浙江省三门县浦坝港镇定向路,317100,2005/3/28,2017/7/5
1439,浙江,台州,650785,U,B1633U333100002,浙江三门农村商业银行股份有限公司海游支行城东分理处,三门农商银行海游支行城东分理处,浙江省三门县海游街道新港路37号,317100,2005/3/28,2017/7/5
1440,浙江,台州,650787,U,B1633U333100004,浙江三门农村商业银行股份有限公司海游支行城北分理处,三门农商银行海游支行城北分理处,浙江省三门县海游街道建民路48号,317100,2008/5/27,2017/7/5
1441,浙江,台州,650788,U,B1633U333100005,浙江三门农村商业银行股份有限公司海游支行大桥分理处,三门农商银行海游支行大桥分理处,浙江省三门县海游街道海游街56号,317100,2013/2/1,2017/7/5
1442,浙江,台州,650789,U,B1633U333100006,浙江三门农村商业银行股份有限公司海游支行大湖塘分理处,三门农商银行海游支行大湖塘分理处,浙江省三门县海游街道广场路18号（县行政审批服务中心办事大厅内）,317100,2014/3/7,2017/7/5
1443,浙江,台州,650790,U,B1633U333100007,浙江三门农村商业银行股份有限公司城关支行城南分理处,三门农商银行城关支行城南分理处,浙江省三门县海游街道交通路29号,317100,2013/4/1,2017/7/5
1444,浙江,台州,650792,U,B1633U333100009,浙江三门农村商业银行股份有限公司亭旁支行市场分理处,三门农商银行亭旁支行市场分理处,浙江省三门县亭旁镇中心区A地块1号楼第2-6间,317100,2014/3/7,2017/7/5
1445,浙江,台州,650793,U,B1633U333100010,浙江三门农村商业银行股份有限公司六敖支行蛇蟠分理处,三门农商银行六敖支行蛇蟠分理处,浙江省三门县蛇蟠乡政府门楼,317112,2010/6/28,2017/7/5
1446,浙江,台州,650794,U,B1633U333100011,浙江三门农村商业银行股份有限公司健跳支行东郭分理处,三门农商银行健跳支行东郭分理处,浙江省三门县健跳镇东边村,317100,2014/3/28,2017/7/5
2732,浙江,嘉兴,651018,U,B0018S333040001,中国邮政储蓄银行股份有限公司平湖市支行,中国邮政储蓄银行平湖市支行,浙江省平湖市当湖街道城南西路8号,314200,2008/5/15,2017/7/5
8589,浙江,绍兴,649889,U,B1143S333060027,浙江绍兴瑞丰农村商业银行股份有限公司州山支行,瑞丰银行州山支行,浙江省绍兴市柯桥区柯岩街道埠头村绿升娄,312030,2011/1/10,2017/7/5
1423,浙江,台州,650767,U,B0015L333100001,上海浦东发展银行股份有限公司台州分行,上海浦东发展银行台州分行,浙江省台州市天和路288号.,318000,2007/2/9,2017/7/4
4830,浙江,浙江,652425,U,B0567S233010019,浙江萧山农村商业银行股份有限公司党山支行,,浙江省杭州市萧山区瓜沥镇党益路267号,311201,2004/9/21,2017/7/4
4831,浙江,浙江,652426,U,B0567S233010038,浙江萧山农村商业银行股份有限公司开发区支行,,浙江省杭州市萧山经济技术开发区明星路233号,311201,2004/9/21,2017/7/4
4832,浙江,浙江,652427,U,B0567U233010111,浙江萧山农村商业银行股份有限公司瓜沥支行六里桥分理处,,浙江省杭州市萧山区瓜沥镇运东村6组4号,311201,2004/9/21,2017/7/4
6732,浙江,温州,520797,U,B0013S333030003,兴业银行股份有限公司温州吴桥路支行,兴业银行温州吴桥路支行,浙江省温州市鹿城区吴桥路258号-268号（双号）,325000,2003/2/11,2017/7/3
1422,浙江,台州,650766,U,B0161S333100073,浙江民泰商业银行股份有限公司温岭幸福路社区支行,浙江民泰商业银行温岭幸福路社区支行,浙江省温岭市泽国镇幸福路264、266、268、270、272号,317523,2017/6/23,2017/6/30
4829,浙江,浙江,652424,U,B0009S233010014,中国民生银行股份有限公司杭州朝晖支行,中国民生银行杭州朝晖支行,浙江省杭州市下城区东新路676号(临）,310004,2007/9/19,2017/6/30
8575,浙江,绍兴,649872,U,B0018A333060063,中国邮政储蓄银行股份有限公司绍兴市上虞新建路营业所,中国邮政储蓄银行绍兴市上虞新建路营业所,浙江省绍兴市上虞区百官街道江扬南路225号,312300,2011/12/22,2017/6/30
8576,浙江,绍兴,649873,U,B0018A333060062,中国邮政储蓄银行股份有限公司绍兴市丰惠镇营业所,中国邮政储蓄银行绍兴市丰惠镇营业所,浙江省绍兴市上虞区丰惠镇新建路北59号,312361,2011/12/22,2017/6/30
8577,浙江,绍兴,649874,U,B0018A333060058,中国邮政储蓄银行股份有限公司绍兴市漓渚镇营业所,中国邮政储蓄银行绍兴市漓渚镇营业所,浙江省绍兴市柯桥区漓渚镇新街4号,312039,2011/12/20,2017/6/30
8578,浙江,绍兴,649875,U,B0018A333060057,中国邮政储蓄银行股份有限公司绍兴市平水镇营业所,中国邮政储蓄银行绍兴市平水镇营业所,浙江省绍兴市柯桥区平水镇平兴路2号,312050,2011/12/20,2017/6/30
8579,浙江,绍兴,649877,U,B0018A333060069,中国邮政储蓄银行股份有限公司绍兴市钱清镇营业所,中国邮政储蓄银行绍兴市钱清镇营业所,浙江省绍兴市柯桥区钱清镇小马路口,312025,2008/6/13,2017/6/30
8580,浙江,绍兴,649878,U,B0018A333060067,中国邮政储蓄银行股份有限公司绍兴市章镇营业所,中国邮政储蓄银行绍兴市章镇营业所,浙江省绍兴市上虞区章镇老街路47号,312363,2011/12/30,2017/6/30
8581,浙江,绍兴,649880,U,B0018U333060003,中国邮政储蓄银行股份有限公司绍兴市柯岩营业所,中国邮政储蓄银行绍兴市柯岩营业所,浙江省绍兴市柯桥区柯岩街道柯南大道1284、1286、1288、1290号梅泽嘉园20幢113-116室,312030,2008/6/13,2017/6/30
